vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,562,1.2,CRD,8
CMT,1,1,797,2.6,CRD,12
CMT,1,2,701,1.8,CRD,10
CMT,1,1,285,1.1,CRD,6
CMT,1,1,837,7.5,CSH,22.5
CMT,1,3,847,3.1,CSH,13
CMT,1,3,669,3.1,CSH,12
CMT,1,1,877,2,CRD,11.5
CMT,1,1,337,1.1,CSH,6.5
CMT,1,1,509,2.6,CRD,10
CMT,1,2,988,2.9,CRD,13
CMT,1,2,913,3.2,CRD,13.5
CMT,1,1,436,1.5,CSH,8
CMT,1,1,1106,5.7,CRD,20.5
CMT,1,1,468,1.4,CSH,8
CMT,1,3,450,1.5,CSH,7.5
CMT,1,2,552,2.2,CSH,10
CMT,1,3,744,2.7,CRD,12
CMT,1,1,433,0.5,CSH,6
CMT,1,1,575,1.8,CRD,8.5
CMT,1,1,615,1.8,CRD,9
CMT,1,1,393,1,CSH,6.5
CMT,1,1,426,2.2,CSH,8.5
CMT,1,1,866,2.1,CRD,11.5
CMT,1,1,691,2.6,CRD,11
CMT,1,1,314,0.5,CRD,5
CMT,1,1,231,0.7,CSH,5
CMT,1,1,549,1.3,CRD,8
CMT,1,1,317,1.7,CSH,7
CMT,1,1,1085,5.1,CRD,18.5
CMT,1,1,356,1.4,CSH,7
CMT,1,1,325,0.5,CSH,5
CMT,1,2,299,0.6,CSH,5
CMT,1,1,814,2.1,CRD,11.5
CMT,1,2,221,1,CSH,5
CMT,1,1,265,0.7,CSH,5
CMT,1,2,505,2,CSH,9.5
CMT,1,2,1040,2.6,CSH,14
CMT,1,2,341,0.8,CRD,5.5
CMT,1,2,555,1.7,CSH,9
CMT,1,2,730,2.3,CRD,11
CMT,1,1,401,1.4,CSH,7.5
CMT,1,1,306,1.3,CSH,6.5
CMT,1,1,528,3.3,CRD,11.5
CMT,1,2,121,0.4,CSH,4
CMT,1,1,296,0.8,CRD,5.5
CMT,1,1,601,1.3,CRD,8
CMT,1,1,391,1.7,CSH,7.5
CMT,1,1,184,0.8,CRD,4.5
CMT,1,1,132,0.7,CSH,4
CMT,1,3,1537,3.7,CRD,18.5
CMT,1,1,979,2.7,CRD,13
CMT,1,1,478,1.3,CSH,7.5
CMT,1,1,241,1.1,CRD,5.5
CMT,1,1,789,4.6,CSH,16
CMT,1,1,555,1.5,CRD,8
CMT,1,3,770,2.1,CRD,10.5
CMT,1,1,309,1.5,CSH,6.5
CMT,1,1,211,1.2,CSH,5.5
CMT,1,1,309,1.2,CSH,6.5
CMT,1,2,342,0.7,CRD,5.5
CMT,1,1,108,0.3,CRD,3.5
CMT,1,4,853,2.9,CSH,12.5
CMT,1,1,316,1.2,CRD,6
CMT,1,2,242,0.7,CRD,5
CMT,1,1,556,2.6,CSH,10
CMT,1,1,397,1.5,CRD,7.5
CMT,1,2,377,1.8,CRD,7.5
CMT,1,2,618,4.1,CRD,13.5
CMT,1,1,517,1.7,CRD,8.5
CMT,1,1,398,2.2,CRD,8.5
CMT,1,4,1712,9.9,CRD,30.5
CMT,1,1,370,0.8,CRD,6
CMT,1,1,427,1.6,CSH,7.5
CMT,1,1,956,6.8,CRD,22
CMT,1,1,172,0.7,CSH,4.5
CMT,1,1,628,2.2,CSH,10
CMT,1,4,931,3.3,CSH,13.5
CMT,1,1,370,1.7,CRD,7.5
CMT,2,1,1363,16.9,CRD,52
CMT,1,1,271,0.5,CRD,5
CMT,1,1,740,2.3,CRD,11
CMT,1,2,420,1.6,CSH,7.5
CMT,1,1,1027,4,CRD,15.5
CMT,1,2,597,3.3,CSH,12.5
CMT,1,1,812,3.2,CRD,13
CMT,1,1,306,1.5,CRD,7
CMT,1,2,471,2.1,CRD,9
CMT,1,3,253,0.7,CSH,5
CMT,1,1,274,0.8,CRD,5.5
CMT,1,1,1163,7.9,CSH,24.5
CMT,1,1,547,1,CRD,7.5
CMT,1,1,1375,9.2,CRD,28
CMT,1,1,551,1.1,CRD,8
CMT,1,1,714,2,CRD,9
CMT,1,1,256,0.6,CRD,4.5
CMT,1,2,118,0.7,CSH,4
CMT,1,1,867,4.9,CRD,17.5
CMT,1,1,228,0.7,CSH,4.5
CMT,1,1,766,2.6,CSH,11.5
CMT,1,1,162,0.4,CRD,4
CMT,1,3,236,1,CSH,5.5
CMT,2,2,1495,17.3,CSH,52
CMT,1,1,260,0.6,CSH,5
CMT,1,4,246,1,CSH,5.5
CMT,1,2,876,8.5,CRD,24.5
CMT,1,2,553,2.4,CRD,10
CMT,1,2,875,4.3,CRD,15
CMT,1,1,844,7.1,CRD,21
CMT,1,2,963,5.7,CRD,18
CMT,1,1,778,3.1,CRD,12.5
CMT,1,1,174,0.5,CSH,4
CMT,1,1,727,1.9,CSH,10
CMT,1,1,666,0.5,CSH,8
CMT,1,1,457,1.4,CRD,7.5
CMT,1,1,808,1.3,CRD,9.5
CMT,1,1,447,0.6,CRD,6
CMT,1,1,943,1.4,CRD,10.5
CMT,1,1,1174,6.3,CSH,22
CMT,1,1,772,1.4,CSH,9.5
CMT,1,1,3063,11.4,CSH,43
CMT,1,1,691,1.7,CRD,9.5
CMT,1,1,1260,4.7,CRD,18
CMT,1,1,323,1,CRD,6
CMT,1,1,437,1,CSH,6.5
CMT,1,1,1551,3.7,CRD,18
CMT,1,1,158,0.4,CSH,4
CMT,1,1,299,1,CSH,5.5
CMT,1,1,1024,8.7,CRD,24.5
CMT,1,2,711,2.4,CRD,11
CMT,1,1,1097,2.3,CRD,13
CMT,1,1,749,2.2,CRD,10.5
CMT,1,1,1227,6.7,CSH,22
CMT,1,1,150,0.6,CSH,4
CMT,1,1,188,0.8,CRD,4.5
CMT,1,1,298,1.1,CRD,6
CMT,1,1,952,3.8,CRD,14
CMT,1,1,341,0.9,CRD,6
CMT,1,1,301,0.9,CRD,5.5
CMT,1,1,380,0.8,CRD,6
CMT,1,1,799,1.7,CRD,10
CMT,1,1,1704,6.1,CSH,23.5
CMT,1,2,525,1.4,CSH,7.5
CMT,1,1,481,1.5,CSH,7.5
CMT,1,1,520,1.6,CRD,8
CMT,1,2,955,4.1,CSH,15.5
CMT,1,1,453,1,CRD,7
CMT,1,1,1416,4.2,CRD,19
CMT,1,1,194,0.4,CRD,4
CMT,1,1,945,1.7,CRD,11.5
CMT,1,1,275,0.8,CRD,5
CMT,1,1,1144,3.2,CRD,15
CMT,1,1,640,2.2,CRD,10
CMT,1,1,931,2.4,CRD,12.5
CMT,1,1,506,2.1,CRD,9
CMT,1,1,490,0.5,CRD,6.5
CMT,1,1,407,1.2,CRD,7
CMT,1,1,1109,3.6,CSH,15
CMT,1,1,422,1.1,CRD,6.5
CMT,1,1,894,2,CRD,11.5
CMT,1,1,167,0.5,CRD,4
CMT,1,1,515,2,CSH,8.5
CMT,1,1,146,0.5,CSH,4
CMT,1,1,463,1.2,CSH,7
CMT,1,1,632,1.3,CRD,8.5
CMT,1,1,1161,2.7,CRD,14.5
CMT,1,1,608,1.2,CRD,8
CMT,1,1,431,1.3,CSH,7
CMT,1,1,909,2.2,CRD,12
CMT,1,1,164,0.7,CSH,4.5
CMT,1,1,145,0.4,CRD,4
CMT,1,1,902,1.5,CSH,11
CMT,1,1,862,1.9,CRD,11
CMT,1,1,299,1,CRD,6
CMT,1,1,488,2.5,CSH,10
CMT,1,1,471,2.2,CSH,9
CMT,1,1,419,1.5,CRD,7.5
CMT,1,1,297,0.8,CRD,5.5
CMT,1,3,1224,2.9,CSH,15
CMT,1,1,415,1.4,CSH,7
CMT,1,2,620,2.9,CSH,11
CMT,1,1,332,1.3,CRD,6.5
CMT,1,1,330,0.9,CSH,6
CMT,1,1,1420,7.5,CSH,25.5
CMT,1,1,937,2.4,CSH,12
CMT,1,1,813,1.5,CSH,9.5
CMT,1,1,544,1.5,CRD,8
CMT,1,1,310,0.8,CRD,6
CMT,1,1,410,0.9,CSH,6.5
CMT,1,1,316,0.9,CRD,6
CMT,1,1,645,2.1,CSH,10
CMT,1,1,856,1.9,CRD,11
CMT,1,1,268,0.2,CSH,4.5
CMT,1,1,116,0.5,CRD,3.5
CMT,1,1,661,1.2,CSH,8.5
CMT,1,1,660,2.1,CSH,10
CMT,1,1,183,0.6,CSH,4.5
CMT,1,1,371,1.2,CSH,6.5
CMT,1,1,1146,2.9,CSH,14.5
CMT,1,1,543,1.9,CSH,9
CMT,1,1,843,3.2,CRD,12.5
CMT,1,1,364,1.8,CRD,7.5
CMT,1,2,672,2.8,CRD,11
CMT,1,2,1061,3.8,CSH,15.5
CMT,1,1,778,2.8,CRD,11
CMT,1,2,838,1.6,CRD,10
CMT,1,1,251,1,CRD,5.5
CMT,1,2,620,1.2,CSH,8
CMT,1,1,1046,2,CRD,12.5
CMT,1,1,325,0.7,CSH,5.5
CMT,1,1,816,2.6,CSH,12
CMT,1,1,240,0.6,CRD,5
CMT,1,1,140,0.9,CRD,4.5
CMT,1,1,259,1.7,CRD,7
CMT,1,1,669,2.1,CRD,10.5
CMT,1,1,455,1.4,CRD,7.5
CMT,3,1,1502,14.7,CRD,58.5
CMT,1,2,376,1.3,CSH,7
CMT,1,1,102,0.7,CRD,4
CMT,1,1,181,0.6,CRD,4.5
CMT,1,1,415,1.6,CSH,7
CMT,4,2,776,4,CRD,14.5
CMT,1,1,218,1,CRD,5.5
CMT,1,1,291,1.6,CSH,7
CMT,1,1,1148,4.7,CRD,17.5
CMT,1,3,447,1.7,CSH,8
CMT,1,1,1349,4.1,CSH,17.5
CMT,1,1,496,1.4,CSH,8
CMT,1,1,697,1.5,CRD,9
CMT,1,1,182,0.4,CSH,4
CMT,1,1,1296,5.5,CRD,20
CMT,1,1,640,1.4,CRD,8.5
CMT,1,1,548,1.3,CSH,8
CMT,1,1,295,0.8,CSH,5
CMT,1,1,87,0.2,CSH,3
CMT,1,1,1520,2.6,CSH,16.5
CMT,1,1,762,1.2,CRD,9
CMT,1,1,863,1.9,CRD,11
CMT,1,1,687,1,CSH,8.5
CMT,1,1,1337,2.8,CRD,15.5
CMT,1,1,654,1.3,CSH,8.5
CMT,1,1,714,1.1,CRD,9
CMT,1,1,1078,2.9,CSH,13.5
CMT,1,1,707,2.1,CSH,10.5
CMT,1,1,1078,1.3,CRD,12
CMT,1,1,428,1.4,CRD,7
CMT,1,1,432,1,CSH,6.5
CMT,1,1,876,2.1,CSH,11
CMT,1,1,564,1,CRD,7.5
CMT,1,1,694,2.3,CRD,11
CMT,1,1,687,1,CSH,8.5
CMT,1,1,377,0.7,CRD,6
CMT,1,1,573,1.2,CSH,8
CMT,1,1,452,0.7,CRD,6
CMT,1,1,186,0.5,CSH,4.5
CMT,1,1,641,1.3,CSH,9
CMT,1,1,337,0.7,CSH,5.5
CMT,1,1,1480,3.8,CRD,17.5
CMT,1,1,951,3.5,CRD,14.5
CMT,1,1,244,0.9,CSH,5
CMT,1,1,201,1.1,CRD,5.5
CMT,1,1,1097,3.5,CRD,16
CMT,1,1,323,1.5,CSH,7
CMT,1,1,130,0.4,CSH,4
CMT,1,1,824,1.5,CSH,10
CMT,1,2,581,2,CRD,9
CMT,1,1,301,0.9,CRD,5.5
CMT,1,2,339,1.1,CSH,6
CMT,1,2,1280,11.2,CSH,32
CMT,1,1,481,2.1,CRD,8.5
CMT,2,1,28,0,CSH,52
CMT,1,1,459,2.5,CRD,9.5
CMT,1,1,722,5.3,CSH,16
CMT,1,3,522,1.7,CSH,8
CMT,1,2,179,1,CSH,5
CMT,1,1,1246,12.7,CRD,35.5
CMT,1,1,2319,15.3,CSH,43.5
CMT,1,2,1616,5.7,CRD,22
CMT,1,2,608,1.6,CRD,9
CMT,1,1,478,1.4,CSH,7.5
CMT,1,1,645,2.2,CRD,10
CMT,1,2,744,2.3,CSH,10.5
CMT,1,1,214,0.8,CRD,5
CMT,1,3,948,2.4,CSH,13
CMT,1,2,1530,10.3,CRD,32
CMT,1,2,139,0.3,CRD,4
CMT,1,2,1089,1.2,CRD,12
CMT,1,1,500,1.1,CSH,7.5
CMT,1,2,504,2.1,CSH,9.5
CMT,1,2,759,2.1,CSH,10.5
CMT,1,1,981,3,CRD,13.5
CMT,1,2,364,1.1,CSH,6.5
CMT,1,1,752,3.6,CRD,13
CMT,1,1,1027,4.9,CSH,17
CMT,1,2,154,0.4,CRD,4
CMT,1,1,483,2,CSH,8.5
CMT,1,1,709,2.6,CRD,11
CMT,1,1,270,0.8,CSH,5.5
CMT,1,1,386,1.2,CSH,7
CMT,1,2,570,1.4,CSH,8
CMT,1,1,667,1.4,CSH,8.5
CMT,1,2,618,0.8,CSH,7.5
CMT,1,3,307,0.6,CRD,5.5
CMT,1,1,253,0.7,CSH,5
CMT,1,1,1385,5.5,CSH,20
CMT,1,2,420,1.4,CSH,7
CMT,1,1,297,0.6,CSH,5
CMT,1,2,660,1.6,CRD,9
CMT,1,1,357,0.9,CRD,5.5
CMT,1,1,608,2.5,CRD,10
CMT,1,1,1012,5.1,CRD,18
CMT,1,1,1170,2.6,CSH,14
CMT,1,1,1033,2.6,CSH,13
CMT,1,1,561,2.7,CRD,10.5
CMT,1,1,443,1.4,CSH,7
CMT,1,1,210,0.4,CSH,4.5
CMT,1,1,347,0.9,CSH,6
CMT,1,1,376,1.3,CRD,6.5
CMT,1,1,837,3.7,CRD,14.5
CMT,1,1,622,1,CRD,8
CMT,1,1,486,1.2,CSH,7
CMT,1,1,414,1.4,CSH,7
CMT,1,1,250,0.8,CSH,5
CMT,1,1,1056,3,CSH,14.5
CMT,1,1,1188,3.1,CSH,14.5
CMT,1,1,548,3.1,CRD,11
CMT,1,2,631,1.2,CRD,8.5
CMT,1,2,1094,7.3,CRD,23.5
CMT,1,1,685,1.5,CSH,9
CMT,1,1,102,0.1,CSH,3
CMT,1,3,887,1.1,CRD,10.5
CMT,1,1,228,1.1,CRD,5.5
CMT,1,1,227,0.9,CSH,5.5
CMT,1,2,875,4.8,CRD,16.5
CMT,1,1,637,1,CSH,8
CMT,1,1,479,1.3,CSH,7.5
CMT,1,1,1430,1.4,CSH,15
CMT,1,1,1427,4.6,CSH,19.5
CMT,1,1,702,1.5,CSH,9.5
CMT,1,1,254,0.6,CSH,5
CMT,1,1,574,2.3,CRD,10
CMT,1,1,1627,9.8,CRD,30.5
CMT,1,1,1453,3.8,CRD,18.5
CMT,1,1,159,0.2,CSH,3.5
CMT,1,1,912,2.2,CRD,11.5
CMT,1,1,812,1.7,CSH,10
CMT,1,1,408,0.8,CRD,6
CMT,1,1,1285,2.1,CSH,14
CMT,1,1,633,1,CSH,8
CMT,1,1,1166,2.7,CRD,14
CMT,1,1,1847,16.9,CRD,46.5
CMT,1,1,106,0.4,CRD,3.5
CMT,1,1,561,1.1,CRD,7.5
CMT,1,1,958,3.1,CRD,13.5
CMT,1,1,665,2.1,CRD,9.5
CMT,1,1,406,0.4,CSH,5.5
CMT,1,1,1935,8.5,CRD,29
CMT,1,1,2354,10.6,CSH,35
CMT,1,1,2486,8,CSH,31.5
CMT,1,1,830,2,CRD,11
CMT,1,1,401,0.7,CSH,6
CMT,1,1,748,1.7,CRD,10
CMT,1,1,1409,4.3,CRD,18.5
CMT,1,1,235,0.6,CSH,5
CMT,1,1,334,0.6,CSH,5.5
CMT,1,1,1910,5.5,CSH,24
CMT,1,1,1398,3.5,CRD,16.5
CMT,1,1,372,1.4,CRD,7
CMT,1,1,650,1.1,CRD,8.5
CMT,1,1,624,1.6,CRD,8.5
CMT,1,1,1108,3.7,CSH,14.5
CMT,1,2,1406,4.4,CSH,18
CMT,1,1,621,1,CSH,8
CMT,1,1,614,1.6,CSH,9
CMT,1,1,628,2,CSH,9.5
CMT,1,1,864,1.8,CSH,10.5
CMT,1,1,466,1.3,CSH,7.5
CMT,1,1,296,0.8,CSH,5.5
CMT,1,1,899,1.6,CSH,11
CMT,1,1,1224,2.9,CSH,15
CMT,1,1,863,2.2,CSH,11.5
CMT,1,1,728,1.7,CRD,9.5
CMT,1,1,1913,5.3,CRD,24
CMT,1,1,94,0.7,CRD,4
CMT,1,1,131,0.7,CSH,4.5
CMT,1,1,1038,3.5,CSH,14.5
CMT,1,2,420,1.5,CSH,7.5
CMT,1,2,210,0.8,CSH,5
CMT,1,2,789,3.3,CRD,13.5
CMT,1,3,1364,5.1,CSH,19.5
CMT,1,1,820,2.5,CRD,11.5
CMT,1,1,578,4.3,CSH,13.5
CMT,1,1,1133,3,CSH,14.5
CMT,1,1,482,1.2,CSH,7.5
CMT,1,1,581,1,CRD,7.5
CMT,1,1,317,1.1,CSH,6
CMT,1,1,624,1.6,CSH,9
CMT,1,1,428,0.9,CSH,6.5
CMT,1,1,621,0.8,CSH,7.5
CMT,1,1,593,1,CRD,7.5
CMT,1,1,1347,2.5,CRD,15.5
CMT,1,1,553,1.4,CSH,8.5
CMT,1,1,451,0.8,CSH,6.5
CMT,1,1,917,3.3,CRD,13
CMT,1,1,2275,5.9,CRD,26.5
CMT,1,1,798,2,CRD,10
CMT,1,1,1105,1.8,CSH,12.5
CMT,1,1,797,2.7,CRD,11
CMT,1,1,1173,2.8,CRD,14.5
CMT,1,1,174,0.7,CSH,4.5
CMT,1,1,1124,3.4,CRD,14.5
CMT,1,1,1192,7.5,CSH,24
CMT,1,1,1524,8.7,CSH,28
CMT,1,1,2369,7.5,CRD,30.5
CMT,1,1,640,1.4,CSH,8.5
CMT,1,1,632,1.1,CRD,8
CMT,1,1,766,1.1,CRD,9
CMT,1,1,391,0.9,CRD,6.5
CMT,1,1,880,1.4,CSH,10.5
CMT,1,1,397,0.8,CRD,6
CMT,1,1,722,1.7,CSH,9.5
CMT,1,1,2019,5.7,CRD,25
CMT,1,1,381,1.4,CRD,7
CMT,1,1,1497,5.9,CRD,22.5
CMT,1,1,616,1.2,CRD,8
CMT,1,1,505,1.6,CRD,8
CMT,1,1,829,2.2,CRD,11.5
CMT,1,1,471,1.1,CSH,7
CMT,1,1,566,1.1,CSH,7.5
CMT,1,1,716,2.3,CSH,10.5
CMT,1,1,411,1.2,CSH,7
CMT,1,1,117,0.5,CSH,4
CMT,2,2,3508,17.1,CSH,52
CMT,1,1,2171,11.3,CRD,37
CMT,1,1,712,0.9,CRD,8.5
CMT,1,1,302,0.6,CSH,5.5
CMT,1,1,63,0.1,CSH,3
CMT,1,1,917,1.5,CSH,11
CMT,1,1,1837,5.3,CSH,22
CMT,1,1,1971,5.5,CRD,23.5
CMT,1,1,1813,8.9,CRD,29.5
CMT,1,1,840,1.3,CRD,10
CMT,1,1,450,0.5,CSH,6
CMT,1,1,610,1.6,CSH,8.5
CMT,1,1,556,1.7,CRD,9
CMT,1,1,632,1.2,CRD,8
CMT,1,1,1197,2.6,CRD,14
CMT,1,1,437,1,CRD,7
CMT,1,1,171,0.3,CSH,4
CMT,1,1,2456,14.9,CSH,44
CMT,1,1,368,0.5,CSH,5.5
CMT,1,1,1054,2.5,CSH,12.5
CMT,1,1,392,1.2,CRD,6.5
CMT,1,1,1566,5,CSH,21
CMT,1,1,919,2.1,CRD,11
CMT,1,1,434,1.1,CRD,7
CMT,1,1,709,1.2,CRD,9
CMT,1,1,1806,3.1,CSH,19
CMT,1,1,730,2.6,CSH,11
CMT,1,1,871,2.3,CSH,11.5
CMT,1,1,257,0.5,CSH,5
CMT,1,1,319,0.8,CRD,5.5
CMT,1,1,504,1.7,CRD,8.5
CMT,1,1,289,0.6,CSH,5
CMT,1,1,961,2.4,CRD,12.5
CMT,1,1,261,0.6,CSH,5
CMT,1,1,316,0.8,CSH,5.5
CMT,1,1,300,1,CSH,6
CMT,1,1,704,1.8,CSH,10
CMT,1,1,279,0.8,CRD,5.5
CMT,1,1,929,4.7,CRD,16.5
CMT,1,1,678,3.1,CRD,12
CMT,1,1,183,0.5,CSH,4.5
CMT,1,1,299,1.3,CRD,6.5
CMT,1,1,334,1,CSH,6
CMT,1,1,572,1.4,CRD,8.5
CMT,1,3,814,2,CSH,11.5
CMT,1,1,3652,8.1,CSH,2.5
CMT,1,1,1093,4.1,CSH,16.5
CMT,1,1,573,1.7,CRD,8.5
CMT,1,1,837,1.9,CSH,10.5
CMT,1,1,225,0.7,CSH,5
CMT,1,2,1315,9.6,CRD,29
CMT,1,1,384,0.8,CRD,6
CMT,1,1,619,1.8,CSH,9
CMT,1,2,687,2.4,CRD,10.5
CMT,1,3,324,1,CSH,5.5
CMT,1,1,187,0.7,CSH,4.5
CMT,1,2,424,0.7,CSH,6
CMT,1,1,605,1.9,CRD,9.5
CMT,1,1,1546,3.9,CRD,18.5
CMT,1,2,314,1.1,CSH,6
CMT,1,2,194,0.6,CSH,4.5
CMT,1,1,1119,4.4,CRD,17
CMT,1,1,245,0.7,CRD,5
CMT,1,1,1468,5.7,CSH,22
CMT,1,2,476,2.8,CRD,10
CMT,1,1,573,1.3,CSH,8
CMT,1,1,103,0.6,CRD,4
CMT,1,1,217,0.5,CSH,4.5
CMT,1,1,556,1.5,CSH,8.5
CMT,1,1,1159,3.4,CSH,15
CMT,1,1,820,1.4,CRD,10
CMT,1,1,454,1.4,CRD,7.5
CMT,1,1,1348,8.8,CRD,27
CMT,1,1,529,0.9,CRD,7.5
CMT,1,1,755,2,CSH,10
CMT,1,1,427,0.8,CRD,6
CMT,1,1,658,1,CRD,8.5
CMT,1,1,2129,9.5,CSH,32.5
CMT,1,1,680,1.9,CRD,9.5
CMT,1,1,556,1.4,CRD,8
CMT,1,1,350,0.8,CRD,6
CMT,1,1,394,1.2,CSH,7
CMT,1,1,835,2.1,CRD,11.5
CMT,1,1,470,1.3,CRD,7.5
CMT,1,1,657,1.3,CSH,8.5
CMT,1,1,386,0.7,CRD,6
CMT,1,1,408,1.1,CRD,6.5
CMT,1,1,602,2.1,CRD,9.5
CMT,1,1,313,0.9,CRD,5.5
CMT,1,1,1582,5.5,CRD,21.5
CMT,1,1,740,0.8,CSH,8.5
CMT,1,1,329,0.8,CSH,6
CMT,1,1,334,0.8,CRD,6
CMT,1,1,1943,7.1,CSH,26.5
CMT,1,1,981,2.6,CSH,12.5
CMT,1,1,613,1.6,CSH,8.5
CMT,1,1,900,2.6,CRD,12.5
CMT,1,1,225,0.3,CRD,4.5
CMT,1,1,824,0.7,CRD,9
CMT,1,1,277,1.3,CSH,6.5
CMT,1,1,2181,9.5,CSH,32.5
CMT,1,1,423,1.2,CSH,6.5
CMT,1,1,189,0.5,CSH,4
CMT,1,1,649,1.4,CRD,8.5
CMT,1,1,213,1.4,CRD,6
CMT,1,1,711,0.7,CSH,8.5
CMT,1,2,1369,7.1,CRD,24.5
CMT,1,2,335,1,CSH,6
CMT,1,1,992,1.6,CSH,12
CMT,1,2,152,0.5,CRD,4
CMT,1,2,220,0.8,CSH,5
CMT,1,1,479,2.3,CSH,9
CMT,4,1,42,0,CSH,3
CMT,1,1,607,2.4,CRD,11
CMT,1,1,255,0.8,CRD,5.5
CMT,1,1,309,1.2,CSH,6
CMT,1,1,321,2.2,CRD,8.5
CMT,1,1,1510,8.8,CRD,29
CMT,1,2,554,1.3,CSH,8
CMT,1,1,576,1.7,CSH,8.5
CMT,1,2,339,1.3,CRD,7
CMT,1,2,480,2,CSH,9
CMT,1,1,1078,3.3,CRD,14
CMT,1,1,2014,7.3,CSH,27.5
CMT,1,1,259,0.3,CSH,4.5
CMT,1,1,500,1.1,CRD,7
CMT,1,1,1502,3.3,CRD,18
CMT,1,1,688,1.4,CSH,9
CMT,1,1,796,2,CSH,10.5
CMT,1,1,192,0.5,CRD,4
CMT,1,1,549,1.7,CSH,8.5
CMT,1,1,597,1.4,CRD,8
CMT,1,1,879,3.4,CSH,14
CMT,1,1,348,0.8,CSH,6
CMT,1,1,2640,6.4,CSH,29.5
CMT,1,1,500,1,CRD,7
CMT,1,1,1001,4,CRD,16
CMT,1,1,1511,3.1,CSH,17
CMT,1,1,1478,4.7,CSH,20
CMT,1,1,113,0.2,CSH,3.5
CMT,1,1,286,0.7,CSH,5
CMT,1,1,547,2.7,CRD,10.5
CMT,1,1,598,2.1,CRD,9
CMT,1,1,224,0.4,CSH,4.5
CMT,1,1,1187,6.8,CRD,22
CMT,1,1,748,1.3,CSH,9
CMT,1,1,373,1,CRD,6
CMT,1,1,563,1.9,CSH,9.5
CMT,1,1,732,2.3,CSH,11
CMT,1,1,400,1,CSH,6.5
CMT,1,1,295,0.8,CSH,5.5
CMT,1,1,330,1.4,CSH,6.5
CMT,1,1,740,2.5,CRD,11.5
CMT,1,1,936,5,CSH,18
CMT,1,1,878,2.6,CSH,12.5
CMT,1,1,208,0.5,CSH,4.5
CMT,1,1,371,0.6,CSH,6
CMT,1,1,459,1,CSH,7
CMT,1,1,397,1.3,CRD,7
CMT,1,1,514,1.7,CRD,8.5
CMT,1,1,538,2.2,CRD,9.5
CMT,1,3,1074,3.1,CRD,14.5
CMT,1,1,579,1.5,CRD,8
CMT,2,1,2600,19.8,CSH,52
CMT,1,1,1397,13.6,CSH,38.5
CMT,1,2,160,0.5,CRD,4
CMT,1,1,1379,6.7,CRD,22.5
CMT,1,1,489,2.8,CSH,10
CMT,2,2,2970,17.6,CRD,52
CMT,2,2,2518,19.8,CSH,52
CMT,1,1,978,8.7,CRD,26
CMT,1,1,1218,12.5,CRD,35
CMT,1,4,521,2,CSH,9.5
CMT,1,1,355,1.7,CRD,7.5
CMT,1,1,532,1.8,CRD,8.5
CMT,1,3,1396,4.6,CSH,18.5
CMT,1,1,420,1.5,CSH,7
CMT,1,1,279,0.6,CRD,5.5
CMT,1,1,540,1.3,CRD,8
CMT,1,1,464,1.4,CRD,7
CMT,1,1,1046,3.1,CRD,14
CMT,1,2,544,4.2,CRD,13
CMT,1,1,451,1.7,CSH,8
CMT,1,1,1166,2.5,CSH,13.5
CMT,1,1,1034,3.5,CRD,14
CMT,1,1,1032,2.4,CRD,13
CMT,1,1,325,0.6,CRD,5.5
CMT,1,1,545,1.5,CRD,8.5
CMT,1,1,755,1.8,CRD,10
CMT,1,1,421,0.9,CRD,6.5
CMT,1,1,617,1.1,CRD,8
CMT,1,1,283,0.8,CRD,5.5
CMT,1,1,417,1.2,CRD,7
CMT,1,1,772,3.8,CSH,13.5
CMT,1,1,868,2.4,CRD,12
CMT,1,1,1385,6.7,CRD,23.5
CMT,1,1,241,0.6,CSH,4.5
CMT,1,1,394,0.8,CSH,6
CMT,1,1,390,1.2,CSH,7
CMT,1,1,630,1.1,CSH,8.5
CMT,1,1,541,1.2,CSH,7.5
CMT,1,1,496,1.4,CRD,8
CMT,1,1,1022,3.4,CRD,14.5
CMT,1,1,192,0.4,CSH,4.5
CMT,1,1,1188,3.1,CSH,15
CMT,1,1,674,2.7,CRD,11
CMT,1,1,724,3.6,CSH,13.5
CMT,1,2,283,1,CRD,6
CMT,1,1,1772,8.2,CRD,28.5
CMT,1,4,573,2.3,CRD,9.5
CMT,1,1,965,2,CSH,12
CMT,1,1,341,0.9,CSH,6
CMT,1,1,264,0.4,CRD,4.5
CMT,1,1,1202,3.1,CSH,15
CMT,1,1,873,3.2,CSH,13
CMT,1,1,422,1.1,CSH,6.5
CMT,1,2,212,0.6,CSH,4.5
CMT,1,1,599,2.1,CRD,9.5
CMT,1,1,717,3.5,CRD,13.5
CMT,1,1,345,1.7,CSH,7.5
CMT,1,1,430,1.2,CSH,7
CMT,1,1,202,0.5,CSH,3.5
CMT,1,1,572,1.1,CRD,8
CMT,1,1,665,1.3,CSH,8.5
CMT,1,1,106,0.6,CSH,4
CMT,1,2,500,2,CSH,9
CMT,1,1,457,4.8,CSH,14.5
CMT,1,1,1200,4,CRD,17
CMT,1,2,468,1.4,CRD,7.5
CMT,1,1,507,2.2,CSH,9
CMT,1,1,386,2,CSH,8
CMT,1,1,418,1.3,CSH,7
CMT,1,1,756,2.2,CRD,11
CMT,1,1,398,1,CRD,6.5
