vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
VTS,1,5,600,1.08,CSH,8
VTS,1,5,1260,2.5,CSH,14.5
VTS,1,5,1440,10.96,CRD,33
VTS,1,5,480,1.38,CSH,7
VTS,1,5,900,3.24,CRD,13
VTS,1,5,420,3.28,CSH,11
VTS,2,5,1800,13.91,CRD,52
VTS,1,5,720,1.58,CRD,9.5
VTS,1,5,180,0.72,CSH,4.5
VTS,1,5,540,1.62,CSH,8
VTS,1,5,600,2.03,CSH,9.5
VTS,1,6,240,0.84,CRD,5
VTS,1,6,900,2.58,CSH,11.5
VTS,1,6,480,1.28,CRD,7
VTS,2,5,6120,53.76,CRD,52
VTS,1,5,660,2.94,CSH,12
VTS,2,5,3360,13.73,CRD,52
VTS,2,5,2220,19.27,CSH,52
VTS,1,5,2940,13.3,CRD,45
VTS,1,5,240,0.56,CRD,5
VTS,1,5,1440,17.31,CRD,47
VTS,1,5,540,1.26,CSH,8
VTS,1,5,960,3.86,CRD,14.5
VTS,1,5,420,1.28,CRD,7
VTS,2,5,1380,11.28,CRD,52
VTS,2,5,2100,19.5,CRD,52
VTS,1,5,780,2.57,CRD,11.5
VTS,1,5,1800,3.29,CSH,20
VTS,1,5,1020,2.36,CRD,13
VTS,1,5,600,0.96,CRD,8
VTS,1,5,300,0.98,CRD,5.5
VTS,1,5,1200,12.29,CSH,34
VTS,1,5,1860,16.5,CRD,47.5
VTS,1,4,300,0.4,CRD,5
VTS,2,5,2460,20.63,CSH,52
VTS,2,5,2100,15.56,CRD,52
VTS,1,5,120,0.45,CRD,4
VTS,1,6,360,2.03,CRD,8
VTS,1,6,780,3.65,CSH,13
VTS,1,6,720,3.34,CSH,12.5
VTS,1,6,240,0.57,CSH,4.5
VTS,1,6,1500,5.54,CRD,21.5
VTS,1,6,240,0.88,CSH,5.5
VTS,1,6,780,4.59,CRD,15
VTS,1,6,1380,10.65,CRD,31.5
VTS,1,6,660,2.36,CSH,11
VTS,1,6,360,1.08,CRD,6.5
VTS,1,6,840,2.42,CRD,11.5
VTS,1,6,1500,5.4,CRD,22
VTS,1,6,240,0.81,CSH,5
VTS,1,6,1200,4.6,CRD,17.5
VTS,1,6,600,1.52,CRD,8.5
VTS,1,6,480,1.03,CRD,7
VTS,1,5,1260,5.87,CRD,21.5
VTS,2,5,0,0,CRD,52
VTS,1,5,1860,8.28,CSH,29
VTS,1,5,2340,23.47,CSH,65
VTS,1,5,900,2.79,CRD,12
VTS,1,5,480,1.57,CSH,7.5
VTS,1,5,720,2.68,CRD,12
VTS,2,5,1800,17.54,CRD,52
VTS,1,5,360,0.98,CRD,6
VTS,1,5,780,2.52,CRD,11.5
VTS,1,5,1620,5.55,CSH,22.5
VTS,1,5,360,1.29,CSH,6.5
VTS,1,5,840,0.73,CSH,9.5
VTS,1,5,180,0.53,CRD,4.5
VTS,1,5,1980,4.35,CSH,16
VTS,2,5,5160,58.84,CRD,52
VTS,2,5,840,1.38,CRD,52
VTS,1,5,1020,1.46,CSH,11.5
VTS,1,5,600,0.84,CRD,8
VTS,1,5,960,1.75,CSH,11.5
VTS,1,5,1020,1.98,CSH,12
VTS,3,5,1740,18.93,CRD,68.5
VTS,1,5,300,0.87,CSH,5.5
VTS,1,5,1020,2.24,CSH,12.5
VTS,1,5,120,0.4,CSH,3.5
VTS,1,5,300,1.28,CSH,6
VTS,2,5,0,0,CSH,52
VTS,1,5,600,1.42,CRD,8
VTS,1,5,300,1.03,CSH,5.5
VTS,1,5,540,1.14,CRD,7.5
VTS,1,5,240,0.78,CRD,5
VTS,1,5,600,2.29,CRD,10
VTS,1,5,1440,4.04,CSH,19.5
VTS,1,5,900,5.36,CRD,17
VTS,1,5,480,1.13,CRD,7
VTS,1,5,780,1.45,CRD,9.5
VTS,1,5,480,1.12,CRD,6.5
VTS,1,6,420,0.53,CRD,5.5
VTS,1,6,300,0.98,CSH,6
VTS,1,6,540,3.17,CRD,11.5
VTS,1,6,420,1.08,CSH,7
VTS,1,6,780,3.96,CRD,14
VTS,1,6,480,2.66,CRD,9.5
VTS,1,6,360,0.95,CSH,6
VTS,1,6,240,1.1,CRD,5
VTS,1,6,780,2.26,CSH,11
VTS,1,6,480,1.06,CSH,7.5
VTS,1,6,780,1.1,CRD,9.5
VTS,1,6,300,0.84,CSH,5.5
VTS,1,6,360,0.98,CRD,6.5
VTS,1,6,840,3.22,CRD,13
VTS,1,6,780,1.13,CRD,9
VTS,1,6,120,0.45,CRD,4
VTS,1,6,120,0.52,CSH,3.5
VTS,1,6,180,1.03,CRD,5
VTS,1,6,720,1.53,CSH,9
VTS,1,6,660,1.98,CRD,10
VTS,1,6,660,2.02,CRD,9.5
VTS,1,6,480,0.96,CSH,6.5
VTS,1,6,600,1.48,CRD,8.5
VTS,1,6,540,1.86,CRD,8.5
VTS,1,6,660,2.04,CRD,10
VTS,1,5,180,0.71,CSH,4.5
VTS,1,6,420,1,CSH,6.5
VTS,1,6,660,2.99,CRD,12
VTS,1,6,360,0.9,CRD,6
VTS,1,6,180,0.49,CSH,4
VTS,1,6,240,1.12,CRD,5.5
VTS,1,6,360,1.45,CRD,7
VTS,1,6,540,2.06,CSH,9
VTS,1,6,240,0.63,CSH,4.5
VTS,1,6,1440,6.63,CRD,22.5
VTS,1,6,420,1.43,CRD,7.5
VTS,1,6,420,2.18,CRD,8.5
VTS,1,6,480,1.4,CRD,7
VTS,1,6,420,0.63,CSH,6
VTS,1,6,480,2.02,CRD,9
VTS,1,6,180,0.88,CSH,5
VTS,1,6,720,2.66,CRD,11.5
VTS,1,6,1200,3.84,CRD,16.5
VTS,1,6,600,3.2,CRD,12
VTS,1,6,300,0.68,CRD,5
VTS,1,6,1260,2.22,CRD,15
VTS,1,6,480,1.3,CSH,7.5
VTS,1,6,780,1.62,CRD,9.5
VTS,1,6,1020,2.31,CRD,12
VTS,1,6,780,1.37,CRD,10
VTS,1,6,720,6.27,CRD,19
VTS,1,6,300,0.7,CRD,5
VTS,1,5,1140,3.89,CRD,15.5
VTS,1,5,1020,11.26,CRD,31
VTS,2,5,5220,36.7,CSH,52
VTS,1,5,180,0.28,CSH,3.5
VTS,2,5,3600,21.19,CSH,52
VTS,1,5,540,2.36,CSH,9.5
VTS,1,5,1560,6.57,CRD,26
VTS,1,5,1740,4.24,CSH,21.5
VTS,2,5,1680,17.98,CRD,52
VTS,1,5,420,1.45,CSH,7.5
VTS,1,5,300,2.68,CSH,9
VTS,1,5,360,1.04,CRD,6.5
VTS,1,5,420,0.81,CSH,6
VTS,1,5,120,0.61,CRD,4
VTS,1,5,480,2.79,CSH,10
VTS,1,5,1320,3.95,CRD,16.5
VTS,1,5,420,1.3,CRD,7
VTS,1,5,120,0.56,CSH,4
VTS,1,5,300,0.6,CSH,5
VTS,1,5,300,1.28,CRD,6
VTS,1,5,360,0.94,CSH,6
VTS,1,5,1260,1.44,CRD,13
VTS,1,5,360,1.09,CSH,6
VTS,1,5,1200,1.29,CRD,12.5
VTS,1,6,1620,11.04,CSH,33.5
VTS,1,6,480,2.18,CSH,9
VTS,2,5,120,0.78,CRD,52
VTS,1,5,840,3.09,CRD,12.5
VTS,1,5,600,2.33,CRD,9.5
VTS,1,5,540,1.37,CSH,8
VTS,1,5,240,0.59,CSH,5
VTS,2,5,2400,16.7,CRD,52
VTS,1,5,1380,10.13,CRD,30
VTS,1,5,540,3.57,CRD,12.5
VTS,1,5,420,0.86,CRD,6
VTS,2,5,2880,18.91,CRD,52
VTS,1,5,1560,9.16,CSH,29.5
VTS,1,5,480,1.41,CSH,7.5
VTS,1,5,1140,2.71,CRD,14.5
VTS,1,5,180,0.42,CSH,4
VTS,1,5,240,0.37,CSH,4.5
VTS,1,5,720,2.11,CSH,10.5
VTS,2,5,360,0.68,CRD,52
VTS,1,5,960,6.42,CSH,20.5
VTS,1,5,540,1.59,CSH,8
VTS,1,5,1080,8.72,CRD,25.5
VTS,1,5,180,0.34,CSH,4
VTS,1,5,300,0.78,CRD,5.5
VTS,1,5,1200,4.58,CSH,17
VTS,1,5,1380,6.42,CRD,22.5
VTS,1,5,1500,4.66,CRD,19.5
VTS,1,5,840,2.59,CRD,12
VTS,1,5,420,1.69,CSH,7.5
VTS,1,5,900,1.57,CRD,10.5
VTS,1,5,240,0.74,CSH,5
VTS,1,5,420,1.68,CRD,8
VTS,1,5,2820,7.41,CSH,34
VTS,1,5,900,2.94,CRD,12.5
VTS,2,5,2520,13.47,CSH,52
VTS,1,5,540,2.49,CSH,9.5
VTS,1,5,660,1.8,CSH,9
VTS,1,6,240,0.7,CSH,5
VTS,1,5,720,1.82,CRD,9.5
VTS,2,5,1500,18.04,CRD,52
VTS,2,5,2340,16.62,CSH,52
VTS,1,5,540,2.11,CSH,9.5
VTS,1,5,600,0.78,CRD,8
VTS,1,5,480,1.15,CSH,7
VTS,1,5,420,1.26,CRD,7
VTS,1,5,480,0.87,CRD,7
VTS,2,5,2040,17.88,CSH,52
VTS,1,5,540,1.74,CSH,9
VTS,1,5,300,0.96,CSH,5.5
VTS,1,5,660,2.77,CSH,11.5
VTS,2,5,1980,18.42,CRD,52
VTS,2,5,120,0.3,CRD,52
VTS,1,5,840,2,CSH,11
VTS,1,5,600,1.57,CRD,9
VTS,1,5,420,1.07,CRD,6.5
VTS,1,5,780,1.41,CRD,10
VTS,1,5,120,0.43,CRD,3.5
VTS,1,6,1260,2.46,CSH,15
VTS,1,6,780,2.62,CSH,11
VTS,1,6,420,1.23,CSH,7
VTS,2,6,1740,17.92,CSH,52
VTS,1,6,360,1.46,CRD,7.5
VTS,1,6,540,2.14,CRD,9
VTS,1,6,540,1.64,CRD,8.5
VTS,1,6,1920,10.36,CRD,34
VTS,1,6,840,2.16,CRD,11
VTS,1,6,180,0.64,CRD,4.5
VTS,1,6,480,2.47,CRD,9.5
VTS,1,6,720,3.09,CRD,12
VTS,1,6,600,7.8,CRD,22
VTS,1,6,900,5.25,CSH,17.5
VTS,1,6,660,4.09,CRD,13.5
VTS,1,6,600,1.82,CSH,9
VTS,1,6,420,1.62,CSH,7.5
VTS,1,6,540,2.87,CRD,11
VTS,1,5,300,1.15,CRD,6.5
VTS,1,6,60,0.34,CSH,3.5
VTS,1,6,720,2.23,CSH,11
VTS,1,6,540,2.3,CSH,9
VTS,1,6,1980,8.98,CSH,30.5
VTS,1,5,840,2.42,CRD,11
VTS,1,5,540,1.17,CSH,7
VTS,1,5,360,1.38,CSH,6.5
VTS,1,6,840,3.69,CSH,13.5
VTS,1,6,960,5.34,CRD,17
VTS,1,6,1020,6.28,CRD,19
VTS,1,6,300,1.99,CRD,7.5
VTS,1,6,540,1.59,CRD,8.5
VTS,1,6,120,0.48,CSH,4
VTS,1,6,180,0.47,CRD,4
VTS,1,6,840,3.2,CRD,13.5
VTS,1,6,240,0.82,CSH,5
VTS,1,6,660,2.75,CRD,11
VTS,1,6,1020,3.01,CSH,14
VTS,1,6,420,1.32,CRD,7
VTS,1,6,600,1.93,CSH,9
VTS,1,6,240,1.05,CSH,5.5
VTS,1,6,1260,5.67,CSH,20
VTS,1,6,300,0.95,CSH,6
VTS,1,6,360,0.82,CSH,5.5
VTS,1,6,900,4.96,CSH,17
VTS,1,6,540,2.88,CSH,11
VTS,1,6,480,1.4,CSH,7.5
VTS,1,6,300,1.21,CSH,6.5
VTS,1,6,300,2.05,CRD,7.5
VTS,1,6,1080,4.8,CSH,18
VTS,1,6,420,1.08,CSH,7
VTS,1,6,300,0.79,CRD,5
VTS,1,6,720,2.92,CRD,11.5
VTS,1,6,420,1.46,CSH,7.5
VTS,1,6,900,3.77,CRD,14
VTS,1,6,420,1.81,CRD,8
VTS,1,6,240,0.68,CSH,4.5
VTS,1,6,1380,4.87,CRD,19
VTS,1,6,300,1.44,CSH,6.5
VTS,1,6,1260,4.18,CRD,17
VTS,1,6,120,0.6,CSH,4
VTS,1,6,600,1.63,CRD,9
VTS,1,6,840,3.37,CRD,13
VTS,1,6,420,0.87,CRD,6.5
VTS,1,6,540,1.28,CRD,8
VTS,1,6,660,3.83,CSH,13
VTS,1,6,1140,3.19,CSH,14.5
VTS,1,6,360,1.17,CSH,6.5
VTS,1,6,780,3.37,CRD,12.5
VTS,1,6,300,1.27,CRD,6
VTS,1,6,1740,3.51,CSH,19.5
VTS,1,6,720,2.18,CRD,10
VTS,1,6,480,1.36,CRD,7.5
VTS,1,6,1560,4.07,CSH,18
VTS,1,6,1440,4.64,CRD,19
VTS,1,6,300,1.56,CSH,7
VTS,1,6,840,1.69,CSH,10.5
VTS,1,6,900,4.17,CRD,15
VTS,1,6,540,2.26,CSH,9.5
VTS,1,6,1440,3.7,CRD,17.5
VTS,1,6,300,1.41,CRD,6.5
VTS,1,6,420,2.34,CSH,9
VTS,1,6,660,2.62,CSH,11
VTS,1,6,120,0.45,CSH,4
VTS,1,6,300,0.99,CRD,6.5
VTS,1,6,240,0.62,CRD,4.5
VTS,1,6,720,3.3,CRD,12.5
VTS,2,5,1680,19.27,CRD,52
VTS,1,5,1800,12.04,CSH,36.5
VTS,1,5,960,2.45,CRD,12.5
VTS,1,5,180,0.82,CSH,4.5
VTS,1,5,540,1.41,CRD,8
VTS,2,5,660,5.05,CRD,52
VTS,2,5,9060,56.39,CSH,52
VTS,1,5,3120,15.4,CRD,49
VTS,1,5,660,1.26,CSH,8.5
VTS,1,5,780,2.1,CRD,10.5
VTS,1,5,600,1.35,CSH,8.5
VTS,1,5,240,0.12,CSH,4.5
VTS,1,5,360,1.22,CSH,6.5
VTS,1,5,1560,17.55,CSH,47
VTS,1,5,1140,3.29,CRD,14
VTS,1,5,480,0.65,CRD,6.5
VTS,1,5,180,0.42,CSH,4
VTS,1,5,360,0.5,CRD,5
VTS,1,5,240,0.84,CRD,5.5
VTS,1,5,240,0.47,CSH,4.5
VTS,1,5,300,0.8,CSH,5.5
VTS,1,5,300,0.69,CSH,5.5
VTS,1,6,660,3.9,CRD,13
VTS,1,6,720,2.81,CRD,11.5
VTS,1,6,300,1.2,CSH,6.5
VTS,1,6,360,1.11,CRD,6.5
VTS,1,6,240,1.02,CSH,5.5
VTS,1,6,360,1.66,CRD,7
VTS,1,6,1320,4.81,CSH,19.5
VTS,1,6,540,2.5,CRD,10
VTS,1,6,720,2.34,CSH,11
VTS,1,6,360,1.41,CSH,6.5
VTS,1,6,300,0.89,CSH,6
VTS,1,6,480,1.27,CRD,7.5
VTS,1,6,660,4.99,CRD,16
VTS,1,6,300,0.88,CRD,6
VTS,1,6,420,2.03,CRD,8.5
VTS,1,6,360,2.22,CRD,8
VTS,1,6,360,1.21,CRD,6.5
VTS,1,6,540,3.2,CSH,12
VTS,1,5,1320,11.45,CRD,32
VTS,2,5,2520,16.84,CSH,52
VTS,1,5,1080,2.56,CRD,13.5
VTS,1,5,1320,2.04,CSH,15
VTS,1,5,360,0.73,CRD,6
VTS,1,5,420,0.73,CSH,6
VTS,1,5,1020,2.7,CRD,13.5
VTS,1,5,600,1.97,CRD,9
VTS,2,5,2820,17.48,CRD,52
VTS,1,5,720,7.68,CRD,22
VTS,1,5,420,1.1,CRD,6.5
VTS,1,5,180,0.41,CSH,4
VTS,1,6,540,2.12,CRD,9.5
VTS,1,6,600,3.94,CSH,13.5
VTS,1,6,720,4.47,CSH,15
VTS,1,6,60,0.29,CSH,3
VTS,1,6,300,1.67,CRD,7
VTS,1,6,840,1.11,CSH,9.5
VTS,1,6,660,1.92,CRD,10
VTS,1,6,540,2.62,CRD,10
VTS,1,6,240,1.72,CRD,7
VTS,1,6,300,1.13,CSH,6
VTS,1,6,300,0.94,CRD,5.5
VTS,1,6,480,1.38,CRD,7.5
VTS,1,6,240,1.45,CSH,6
VTS,1,6,180,0.9,CRD,5
VTS,1,6,720,7.55,CSH,22
VTS,1,5,420,1.68,CRD,7.5
VTS,1,5,300,0.93,CSH,5.5
VTS,1,5,240,0.8,CSH,5
VTS,1,5,720,2.28,CRD,10.5
VTS,1,5,1560,3.24,CRD,17.5
VTS,1,5,420,1.86,CSH,8
VTS,1,5,420,0.93,CSH,6
VTS,1,5,1020,3.24,CSH,14.5
VTS,1,5,180,0.85,CSH,4.5
VTS,2,5,2580,19.75,CRD,52
VTS,1,5,1020,2.74,CSH,13.5
VTS,1,5,960,1.84,CRD,11.5
VTS,1,5,600,1.77,CRD,9
VTS,1,5,1980,10.85,CRD,34
VTS,1,5,480,1.76,CSH,8
VTS,1,5,1560,2.88,CRD,17
VTS,1,5,1440,2.94,CSH,17
VTS,1,5,300,0.67,CRD,5
VTS,1,5,600,2.08,CSH,9.5
VTS,1,5,540,3.2,CSH,11.5
VTS,2,5,1200,9.52,CSH,52
VTS,1,5,720,0.84,CSH,8.5
VTS,1,5,780,2.8,CRD,11.5
VTS,1,5,660,1.62,CRD,9
VTS,1,5,540,1.79,CRD,8.5
VTS,1,5,360,1.29,CRD,6.5
VTS,1,5,420,1.38,CSH,7.5
VTS,1,5,600,1.38,CSH,8.5
VTS,1,5,840,1.71,CRD,10.5
VTS,1,5,240,1.15,CSH,5.5
VTS,2,5,1380,19.52,CRD,52
VTS,1,5,1200,9.73,CSH,28
VTS,2,5,2160,22.22,CSH,52
VTS,1,5,1080,4.98,CRD,18
VTS,1,5,360,0.85,CRD,6
VTS,1,5,780,2.26,CRD,11
VTS,1,5,1080,1.75,CRD,13
VTS,1,5,1020,1.59,CRD,11.5
VTS,1,5,660,1.69,CSH,9
VTS,1,5,660,1.1,CRD,8
VTS,1,6,240,1.22,CRD,6
VTS,1,6,120,0.56,CSH,3.5
VTS,1,6,360,1.56,CRD,7
VTS,1,6,420,1.82,CSH,8
VTS,1,6,960,4.27,CSH,15
VTS,1,6,1380,11.57,CRD,33
VTS,1,6,300,1.72,CSH,7
VTS,1,6,840,2.9,CRD,12.5
VTS,1,6,540,2.29,CRD,9.5
VTS,1,6,660,3.78,CSH,12.5
VTS,1,6,60,0.66,CSH,4
VTS,1,6,420,2.59,CRD,9.5
VTS,1,6,660,4.44,CRD,14.5
VTS,1,6,1560,5.28,CRD,20
VTS,1,6,120,0.22,CRD,3.5
VTS,1,6,900,3.85,CRD,14
VTS,1,6,300,0.77,CSH,5.5
VTS,1,5,300,0.93,CSH,5.5
VTS,1,5,660,2.63,CSH,11
VTS,1,5,360,1.34,CRD,6.5
VTS,1,5,660,3.21,CRD,12
VTS,1,5,480,2.11,CSH,8.5
VTS,1,5,180,1.44,CSH,6
VTS,1,5,600,2.04,CSH,9
VTS,1,5,960,4.94,CSH,17
VTS,1,5,420,1.12,CSH,6.5
VTS,1,5,1200,5.89,CRD,20.5
VTS,1,5,480,3.36,CSH,11.5
VTS,1,5,840,8.77,CSH,25
VTS,1,5,660,1.77,CSH,9.5
VTS,1,5,720,1.88,CSH,9.5
VTS,1,5,780,3.13,CRD,12
VTS,1,1,780,8.13,CRD,23
VTS,1,1,480,2.49,CRD,9.5
VTS,1,1,360,1.39,CSH,6.5
VTS,1,1,600,3.12,CRD,11.5
VTS,1,1,600,2.85,CRD,10.5
VTS,1,1,240,0.78,CRD,5
VTS,1,6,480,3.49,CRD,12.5
VTS,1,6,540,1.97,CRD,9
VTS,1,6,360,0.94,CSH,6
VTS,1,6,720,3.95,CRD,14
VTS,1,6,660,1.7,CSH,9.5
VTS,1,6,1380,4.14,CRD,19
VTS,1,6,60,0.62,CSH,4
VTS,1,6,360,1.44,CSH,7.5
VTS,1,6,420,1.29,CRD,7
VTS,1,6,540,2.03,CRD,9
VTS,1,6,420,2.31,CRD,8.5
VTS,1,5,480,1.74,CSH,7.5
VTS,1,5,360,1.64,CSH,7.5
VTS,1,5,360,0.93,CSH,6.5
VTS,1,5,120,0,CRD,3
VTS,1,5,480,1.71,CRD,8
VTS,1,5,480,1.01,CSH,7
VTS,1,5,1440,6.71,CRD,22
VTS,1,5,420,1.48,CRD,7
VTS,1,5,240,0.77,CSH,5
VTS,1,5,1140,6.44,CSH,21.5
VTS,1,4,840,9.03,CRD,26
VTS,1,5,300,0.97,CSH,5.5
VTS,1,5,420,2.06,CRD,8.5
VTS,1,5,360,1.25,CSH,6
VTS,1,5,480,2.32,CSH,9
VTS,1,6,300,1.35,CSH,6.5
VTS,1,6,420,1.96,CSH,8
VTS,1,6,480,1.92,CRD,8.5
VTS,1,6,540,1.38,CRD,8
VTS,1,6,360,2.05,CSH,8
VTS,1,6,720,3.58,CRD,13
VTS,1,5,420,0.82,CSH,6.5
VTS,1,5,960,5.5,CSH,17.5
VTS,1,5,480,1.31,CSH,7
VTS,1,5,780,3.06,CRD,12
VTS,1,5,420,0.94,CSH,6.5
VTS,1,5,660,3.4,CSH,12.5
VTS,1,5,120,0.64,CSH,4.5
VTS,1,5,300,1.01,CSH,5.5
VTS,1,5,600,4.42,CRD,14.5
VTS,1,5,1020,5.9,CSH,19.5
VTS,1,5,360,1.24,CSH,6.5
VTS,1,5,420,1,CSH,6.5
VTS,1,5,480,2.8,CSH,9.5
VTS,1,5,300,0.67,CSH,5
VTS,1,5,180,1.02,CSH,5
VTS,1,1,480,1.6,CRD,7.5
VTS,1,1,840,2.68,CSH,12
VTS,1,1,1080,5.13,CRD,18.5
VTS,1,1,720,3.45,CSH,12.5
VTS,1,1,240,1.04,CSH,5.5
VTS,1,5,300,0.89,CSH,5.5
VTS,1,5,1980,10.29,CRD,32.5
VTS,1,6,480,2.38,CRD,9
VTS,1,6,660,7.06,CSH,20
VTS,2,6,1620,17.75,CRD,52
VTS,1,5,960,2.38,CRD,13.5
VTS,1,6,360,1,CRD,6.5
VTS,1,1,60,0.05,CSH,2.5
VTS,1,6,720,2.71,CRD,11
VTS,1,6,660,2.39,CSH,10.5
VTS,1,6,480,1.2,CRD,7.5
VTS,1,6,840,2.11,CRD,11
VTS,1,6,540,1.04,CSH,5.5
VTS,1,5,60,0.38,CSH,3.5
VTS,1,6,1020,3.33,CRD,14.5
VTS,1,6,600,0.88,CRD,8
VTS,1,6,780,1.99,CRD,11
VTS,1,6,960,4.51,CSH,16.5
VTS,1,6,480,2.53,CRD,9.5
VTS,1,6,180,1.13,CSH,5.5
VTS,1,6,420,1.41,CSH,7.5
VTS,1,6,660,1.96,CRD,9.5
VTS,1,6,240,1.23,CSH,6
VTS,1,6,360,1.35,CRD,6.5
VTS,1,6,180,0.64,CSH,4
VTS,1,6,540,1.75,CRD,9
VTS,1,6,720,3.5,CRD,13.5
VTS,1,6,480,1.19,CSH,7
VTS,1,6,300,1.75,CRD,7
VTS,1,5,420,1.47,CRD,7.5
VTS,1,5,660,2.17,CRD,9.5
VTS,2,1,1800,17.85,CRD,52
VTS,1,5,420,1.84,CRD,7.5
VTS,1,5,1860,12.16,CSH,37
VTS,1,5,660,4.31,CRD,14
VTS,1,5,600,1.97,CSH,9.5
VTS,1,5,660,5.08,CSH,15.5
VTS,1,5,1080,10.61,CSH,30.5
VTS,1,5,420,3.34,CSH,11
VTS,1,5,60,0,CRD,3
VTS,1,5,480,1.69,CSH,8
VTS,1,5,660,6.29,CRD,18.5
VTS,1,5,360,1.17,CSH,6
VTS,1,5,1260,9.69,CRD,28.5
VTS,1,5,540,2.14,CSH,9
VTS,1,5,900,4.94,CRD,16.5
VTS,1,5,480,2.02,CSH,8.5
VTS,1,4,360,2.7,CRD,9
VTS,1,5,840,2.11,CRD,10.5
VTS,1,5,1140,3.51,CRD,15
VTS,1,1,180,0.45,CSH,4
VTS,1,1,480,1.37,CSH,7.5
VTS,1,6,1200,1.42,CSH,13
VTS,1,6,1320,5.35,CRD,20.5
VTS,1,6,60,0.43,CRD,3.5
VTS,1,6,480,1.83,CRD,8
VTS,1,6,1140,4.33,CSH,16.5
VTS,1,5,360,0.9,CSH,6
VTS,1,6,600,1.55,CSH,8
VTS,1,6,840,6.73,CRD,20.5
VTS,1,6,960,2.5,CRD,12.5
VTS,1,6,780,4.61,CSH,15
VTS,1,6,480,1.47,CSH,7.5
VTS,1,6,600,1.62,CSH,9
VTS,1,6,240,0.68,CRD,5
VTS,1,6,360,1.7,CRD,7
VTS,1,6,840,1.9,CRD,11
VTS,1,6,900,3.13,CSH,12.5
VTS,1,6,240,0.82,CRD,5
VTS,1,5,600,1.42,CSH,8
VTS,1,5,1680,18.77,CSH,50
VTS,1,5,600,1.75,CSH,8.5
VTS,2,5,2520,18.99,CSH,52
VTS,1,5,420,1.55,CRD,7.5
VTS,1,5,300,1.18,CRD,6
VTS,2,5,0,0,CRD,52
VTS,1,5,240,0.71,CRD,5
VTS,1,5,720,3.61,CRD,12.5
VTS,1,6,420,0.81,CSH,6.5
VTS,1,5,540,1.05,CRD,7
VTS,1,5,420,1.8,CRD,7.5
VTS,1,5,1140,2.63,CRD,14.5
VTS,1,5,1260,4.44,CRD,18
VTS,1,5,600,0.57,CRD,7
VTS,2,5,1860,17.81,CRD,52
VTS,2,5,2760,18.75,CSH,52
VTS,1,5,1920,5.44,CRD,22.5
VTS,1,5,780,2.79,CSH,11.5
VTS,1,5,1440,17.43,CRD,47
VTS,1,5,1860,13.44,CRD,40
VTS,1,5,2340,9.08,CSH,33
VTS,2,5,540,1.25,CRD,52
VTS,1,5,540,0.81,CSH,7
VTS,1,5,660,1,CSH,9
VTS,1,5,960,2.41,CRD,12.5
VTS,1,5,540,2.4,CSH,10
VTS,1,5,1380,4.69,CRD,19.5
VTS,1,5,1080,3.21,CSH,14
VTS,1,5,480,1.39,CSH,7
VTS,1,5,1200,3.83,CRD,16.5
VTS,2,5,0,0,CSH,52
VTS,1,5,360,0.98,CRD,6
VTS,1,5,1320,3.11,CSH,16
VTS,1,5,1020,3.65,CRD,15
VTS,1,5,540,1.33,CRD,7.5
VTS,1,5,1980,10.52,CRD,35
VTS,1,5,480,1.8,CSH,8
VTS,1,6,780,2.08,CRD,10
VTS,1,6,1800,10.15,CSH,33
VTS,1,6,300,0.96,CSH,5.5
VTS,1,6,360,1.06,CSH,6.5
VTS,1,6,1080,5.5,CSH,19.5
VTS,1,6,840,3.07,CRD,13.5
VTS,1,6,180,0.63,CSH,4
VTS,1,6,480,1.84,CSH,7.5
VTS,1,5,540,1.09,CRD,7
VTS,1,6,840,3.28,CSH,13
VTS,1,6,240,1.06,CRD,5.5
VTS,1,6,300,1.18,CRD,6
VTS,1,6,420,1.59,CSH,8
VTS,1,6,540,1.52,CSH,8.5
VTS,1,6,660,1.62,CSH,9
VTS,1,6,660,1.87,CRD,9.5
VTS,1,6,180,1.07,CSH,5.5
VTS,1,6,900,4.96,CRD,16.5
VTS,1,6,360,1.97,CRD,7.5
VTS,1,5,1500,15.86,CRD,42
VTS,1,5,840,2.4,CSH,12
VTS,1,5,1380,9.68,CSH,30
VTS,1,5,180,0.86,CRD,5
VTS,1,5,1380,6.88,CSH,23.5
VTS,1,6,300,1.52,CRD,6.5
VTS,1,6,240,0.98,CSH,5
VTS,1,6,720,2.63,CRD,11.5
VTS,1,6,600,3.6,CSH,12
VTS,1,6,900,4.16,CRD,15
VTS,1,6,240,1.39,CSH,6
VTS,1,6,900,2.7,CRD,12.5
VTS,1,6,1200,3.94,CSH,16.5
VTS,1,6,540,1.84,CSH,8.5
VTS,1,6,300,0.4,CSH,4.5
VTS,1,6,480,2.01,CRD,8.5
VTS,1,6,720,5.27,CRD,15.5
VTS,1,6,600,3.35,CRD,12
VTS,1,6,420,1.64,CSH,7.5
VTS,1,6,540,2.31,CRD,9.5
VTS,1,6,540,1.44,CRD,8.5
VTS,1,6,180,1.55,CSH,6.5
VTS,1,6,660,2.26,CSH,10.5
VTS,1,6,480,1.11,CRD,7
VTS,1,6,420,1.26,CSH,7
VTS,1,6,1860,20.13,CRD,55.5
VTS,1,5,720,6.09,CRD,18.5
VTS,1,5,180,0.36,CSH,4
VTS,1,5,780,3.96,CSH,14
