vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,440,2.2,CRD,9
CMT,1,1,934,3.1,CSH,13.5
CMT,1,1,266,1.1,CSH,5.5
CMT,1,1,504,1.4,CSH,7.5
CMT,1,1,593,1.3,CRD,8.5
CMT,1,1,828,1.9,CSH,10.5
CMT,1,1,1196,1.7,CRD,13
CMT,1,1,428,1.3,CSH,7
CMT,1,1,1282,9.7,CSH,29
CMT,1,1,839,4.4,CSH,15
CMT,1,1,520,1.9,CRD,8.5
CMT,1,1,381,0.8,CRD,6
CMT,1,1,2395,7.3,CSH,30
CMT,1,1,197,0.6,CRD,4.5
CMT,1,1,534,1.8,CSH,8
CMT,1,1,736,1.5,CRD,9.5
CMT,1,2,347,1.5,CRD,7
CMT,1,1,467,0.9,CRD,7
CMT,1,1,184,0.4,CSH,4
CMT,1,1,563,3.4,CRD,12
CMT,1,1,299,0.8,CRD,5.5
CMT,1,1,747,5.4,CRD,17
CMT,1,2,661,2.2,CRD,9.5
CMT,1,1,606,1.7,CRD,9
CMT,1,1,276,0.9,CRD,5.5
CMT,1,1,330,1.1,CRD,6
CMT,1,1,1212,6,CRD,20.5
CMT,1,4,526,2.5,CSH,10
CMT,1,1,140,0.4,CRD,4
CMT,1,1,401,1.8,CRD,8
CMT,1,1,488,1.7,CRD,8.5
CMT,1,1,560,1.4,CRD,8.5
CMT,1,1,231,0.6,CRD,4.5
CMT,1,2,490,1.2,CSH,7.5
CMT,1,2,574,0.6,CSH,7.5
CMT,1,1,358,1.3,CSH,7
CMT,1,1,1125,7.6,CRD,23.5
CMT,1,1,767,3.6,CSH,12.5
CMT,1,1,361,1.8,CRD,7.5
CMT,1,1,505,1.4,CSH,7.5
CMT,1,2,474,0.9,CSH,7
CMT,1,2,978,6.4,CSH,20
CMT,1,2,705,4.2,CRD,14
CMT,1,1,230,0.9,CSH,5
CMT,1,1,528,1.6,CRD,8.5
CMT,1,1,641,1.7,CRD,9
CMT,1,1,383,1,CSH,6.5
CMT,1,1,531,1.4,CSH,8
CMT,1,2,768,1.5,CRD,9.5
CMT,1,2,421,1.4,CSH,7.5
CMT,1,3,314,1.3,CSH,6.5
CMT,1,2,1151,2.7,CRD,14
CMT,1,2,1219,3,CRD,15
CMT,1,1,383,0.7,CSH,6
CMT,1,3,1234,1.8,CRD,14
CMT,1,1,1061,2.3,CSH,12.5
CMT,1,1,318,0.7,CSH,5.5
CMT,1,1,1052,1.9,CRD,12.5
CMT,1,1,581,0.7,CSH,7
CMT,1,1,537,2,CRD,9
CMT,1,1,382,1.3,CSH,7
CMT,1,2,377,0.7,CSH,6
CMT,1,1,2071,10.4,CRD,35.5
CMT,1,2,1021,2.5,CRD,13
CMT,1,2,733,2.1,CRD,10
CMT,1,1,626,1.1,CSH,8
CMT,1,3,293,1,CRD,5.5
CMT,1,3,483,2.1,CSH,9
CMT,1,1,692,2.5,CRD,10.5
CMT,1,1,1002,2.3,CRD,12.5
CMT,1,1,696,1.4,CRD,9
CMT,1,1,357,1,CSH,6.5
CMT,1,1,731,3.4,CSH,12.5
CMT,1,1,363,1.3,CRD,6.5
CMT,1,1,335,1.1,CRD,6.5
CMT,1,1,375,1.2,CRD,6.5
CMT,1,1,494,1.3,CSH,7.5
CMT,1,1,327,1.1,CRD,6
CMT,1,1,1337,4.9,CRD,20.5
CMT,1,1,967,2.7,CSH,12.5
CMT,1,1,166,0.5,CSH,4
CMT,1,1,1098,1.6,CSH,12.5
CMT,1,1,758,5.1,CRD,17.5
CMT,1,1,307,1,CRD,6
CMT,1,1,393,0.4,CSH,5.5
CMT,1,1,783,1.7,CRD,10.5
CMT,1,1,133,0.6,CSH,4
CMT,1,1,1279,3.2,CRD,15
CMT,1,1,799,5.1,CSH,17
CMT,1,1,1425,3.5,CRD,17
CMT,1,1,426,0.9,CRD,6.5
CMT,1,1,418,1.4,CRD,7
CMT,1,2,518,1.3,CSH,8
CMT,1,2,626,1.6,CSH,9
CMT,1,1,725,5.6,CRD,18
CMT,1,1,778,2.5,CRD,11.5
CMT,1,2,978,3.2,CSH,14.5
CMT,1,1,639,0.8,CSH,8
CMT,2,1,2475,12.6,CRD,52
CMT,1,2,638,1.4,CSH,8.5
CMT,1,2,1058,1.7,CRD,12
CMT,1,1,284,1.1,CSH,6
CMT,1,1,1316,4,CRD,17
CMT,1,1,1353,2.8,CSH,16
CMT,1,1,310,0.7,CRD,5
CMT,1,1,906,7.5,CRD,22.5
CMT,1,1,715,1.1,CRD,9
CMT,1,1,350,1.3,CRD,6.5
CMT,1,1,349,0.7,CSH,5.5
CMT,1,1,337,0.6,CSH,5.5
CMT,1,1,454,3.2,CSH,10.5
CMT,1,1,384,2.3,CSH,8.5
CMT,1,1,1342,3.7,CRD,17.5
CMT,1,1,464,0.9,CRD,7
CMT,1,1,538,1.7,CRD,8.5
CMT,1,2,349,0.8,CSH,5.5
CMT,1,1,468,2,CRD,9
CMT,1,1,1356,5.3,CRD,20.5
CMT,1,1,771,2.3,CRD,11
CMT,1,2,435,1.3,CRD,7
CMT,1,1,1041,5.5,CSH,18.5
CMT,1,1,451,0.8,CSH,6.5
CMT,1,1,495,3.4,CSH,12
CMT,1,1,718,2.2,CSH,10.5
CMT,1,1,528,0.8,CSH,7
CMT,1,1,412,1,CSH,6.5
CMT,1,1,239,1.2,CSH,6
CMT,1,1,1666,4.3,CRD,20.5
CMT,1,1,615,1.3,CSH,8.5
CMT,1,1,201,0.6,CRD,4.5
CMT,1,1,391,0.7,CRD,6
CMT,1,1,499,0.8,CRD,6.5
CMT,1,1,681,0.7,CSH,8
CMT,1,1,1232,6.6,CSH,22
CMT,1,4,550,2.5,CRD,10
CMT,1,1,1304,4.9,CRD,19
CMT,1,1,383,0.6,CRD,6
CMT,1,1,287,1.3,CSH,6.5
CMT,1,4,260,0.8,CSH,5
CMT,1,2,885,4.7,CRD,16.5
CMT,1,1,404,1.1,CRD,6.5
CMT,1,1,196,0.5,CSH,4.5
CMT,1,1,1479,4.7,CSH,20
CMT,1,1,643,0.8,CRD,8
CMT,1,1,243,0.5,CRD,5
CMT,1,1,635,1.3,CSH,8.5
CMT,1,1,448,2,CRD,9
CMT,1,2,903,2.7,CSH,12.5
CMT,1,1,961,2.8,CRD,13
CMT,1,2,256,0.4,CRD,4.5
CMT,1,1,344,0.4,CSH,5.5
CMT,1,1,823,2.5,CSH,11.5
CMT,1,1,432,1.8,CSH,8
CMT,1,1,201,0.8,CRD,5
CMT,1,1,699,3.5,CRD,13.5
CMT,1,1,927,2,CRD,11.5
CMT,1,1,1999,5.2,CSH,23
CMT,1,1,165,0.4,CRD,4
CMT,1,1,412,1.6,CSH,7.5
CMT,1,1,583,1,CRD,8
CMT,1,1,84,0.2,CRD,3
CMT,1,1,1086,2.1,CRD,12.5
CMT,1,1,561,1.3,CSH,8
CMT,1,2,1268,4.3,CSH,17
CMT,1,2,86,0.4,CSH,3.5
VTS,1,6,420,1.05,CSH,6.5
VTS,1,6,480,1.03,CSH,7
VTS,1,6,780,1.47,CSH,8
VTS,1,6,540,2.23,CSH,9
VTS,1,4,720,1.71,CSH,10
VTS,1,6,480,1.48,CSH,8
VTS,1,6,840,2.25,CRD,11.5
VTS,1,6,660,1.63,CRD,9
VTS,1,6,240,1.28,CRD,6
CMT,1,2,468,1.2,CRD,7.5
CMT,1,1,187,0.6,CSH,4.5
CMT,1,1,1427,6.4,CRD,23
CMT,1,1,368,1,CRD,6
CMT,1,1,536,1.5,CSH,8.5
CMT,1,1,544,1.8,CSH,8
CMT,1,2,1317,2.2,CRD,15
CMT,1,1,1121,3.3,CRD,14.5
CMT,1,1,539,4.8,CSH,15
CMT,1,1,527,2.6,CRD,10
CMT,1,1,309,1.3,CSH,6.5
CMT,1,1,460,1,CRD,7
CMT,1,1,407,1.6,CSH,7
CMT,1,1,425,1,CSH,6.5
CMT,1,1,844,3.1,CRD,13.5
CMT,1,1,385,0.7,CSH,6
CMT,1,1,637,5.6,CRD,17
CMT,1,1,581,3.1,CRD,11.5
CMT,1,1,1187,4.9,CRD,18
CMT,1,2,596,1.7,CSH,8.5
CMT,1,1,193,0.4,CSH,4
CMT,1,2,411,1.3,CSH,7
CMT,1,1,703,2.7,CRD,11.5
CMT,1,2,998,2.1,CRD,12.5
CMT,1,1,653,2.5,CRD,10.5
CMT,1,2,569,2,CSH,9
CMT,1,2,346,0.6,CSH,5.5
CMT,1,1,154,0.5,CSH,4
CMT,1,1,315,1.4,CRD,6.5
CMT,1,1,712,1.4,CRD,9.5
CMT,1,1,212,0.7,CSH,4.5
CMT,1,1,573,2.4,CSH,10
CMT,1,1,663,2.9,CRD,12
CMT,1,1,1127,2.6,CRD,13.5
CMT,1,1,910,3.6,CRD,13.5
CMT,1,1,986,2.4,CSH,12.5
CMT,1,1,433,1.6,CRD,7.5
CMT,1,1,676,1.5,CRD,9
CMT,1,2,314,1.1,CSH,6
CMT,1,1,674,2.1,CRD,10
CMT,1,1,379,0.6,CRD,5.5
CMT,1,1,624,1.8,CSH,9.5
CMT,1,1,409,0.9,CRD,6.5
CMT,1,2,211,0.7,CRD,4.5
CMT,1,1,194,0.3,CSH,4
CMT,1,1,172,0.3,CRD,4
CMT,1,1,372,0.9,CSH,6
CMT,1,1,353,1.3,CRD,6.5
CMT,1,1,931,2,CSH,11.5
CMT,1,3,625,2.3,CRD,10
CMT,1,1,375,1,CSH,6.5
CMT,1,4,367,1.6,CRD,7
CMT,1,2,340,1,CRD,6
CMT,1,1,755,1.7,CSH,10
CMT,1,1,469,2.1,CRD,8.5
CMT,1,1,575,0.9,CSH,7.5
CMT,1,1,542,0.8,CSH,7
CMT,1,1,246,0.4,CSH,4.5
CMT,1,1,1468,3.6,CRD,17.5
CMT,1,1,449,1.5,CSH,7.5
CMT,1,1,202,0.8,CSH,5
CMT,1,1,1382,2.3,CRD,15.5
CMT,1,2,275,0.6,CSH,5
CMT,1,2,669,1.1,CSH,8.5
CMT,1,1,481,2.8,CSH,10.5
CMT,1,1,1679,2.8,CRD,18.5
CMT,1,1,689,1.6,CSH,9
CMT,1,1,377,1.3,CRD,6.5
CMT,1,1,360,2.1,CSH,8
CMT,1,1,671,2.1,CRD,10
CMT,1,2,514,1,CSH,7.5
CMT,1,1,752,1.1,CRD,9.5
CMT,1,1,680,1,CRD,8.5
CMT,1,1,878,1.8,CRD,11
CMT,1,1,471,0.8,CSH,6.5
CMT,1,1,859,1.1,CSH,10
CMT,1,1,1178,3,CSH,15
CMT,1,1,283,0.6,CRD,5
CMT,1,1,457,1.4,CSH,7.5
CMT,1,1,830,2,CSH,11
CMT,1,1,586,3.8,CSH,13.5
CMT,1,2,1729,4.1,CRD,19.5
CMT,1,1,518,1.2,CRD,7.5
CMT,1,1,1186,1.7,CRD,13.5
CMT,1,1,742,0.9,CSH,9
CMT,1,1,570,1.6,CSH,8
CMT,1,1,249,1,CRD,5.5
CMT,1,1,1089,5.4,CSH,18
CMT,1,1,410,2.5,CRD,9
CMT,1,1,867,4.9,CRD,16
CMT,1,1,498,1.6,CRD,8.5
CMT,1,1,371,1.3,CSH,6.5
CMT,1,1,167,0.5,CSH,4
CMT,1,1,97,0.6,CRD,4
CMT,1,2,417,2.5,CRD,9.5
CMT,1,1,742,4.1,CSH,14
CMT,1,1,561,1.7,CRD,8.5
CMT,1,1,714,5.4,CRD,17
CMT,1,1,832,4.4,CRD,15
CMT,1,1,515,1,CSH,7
CMT,1,1,168,0.6,CSH,4.5
CMT,1,1,889,2,CRD,11.5
CMT,1,1,434,0.5,CSH,6
CMT,1,1,924,5.2,CRD,18.5
CMT,1,2,903,1.6,CSH,11
CMT,1,1,877,2.7,CSH,12
CMT,1,1,665,2.2,CRD,10
CMT,1,2,997,2.8,CRD,13.5
CMT,1,1,470,1.3,CRD,7.5
CMT,1,1,1436,5.4,CRD,20.5
CMT,1,1,1044,2.9,CRD,14
CMT,1,1,713,1.9,CRD,10
CMT,1,1,795,5.1,CRD,17
CMT,1,1,482,0.8,CSH,6.5
CMT,1,1,1198,3.5,CSH,16
CMT,1,1,459,1.1,CRD,7
CMT,1,1,1022,3,CSH,13
CMT,1,1,323,2.4,CSH,9
CMT,1,4,568,2.1,CRD,9.5
CMT,1,2,1035,2.1,CSH,13
CMT,1,1,612,3.1,CRD,11
CMT,1,4,421,0.4,CSH,6
CMT,1,1,174,0.6,CSH,4
CMT,1,1,900,2.1,CSH,11.5
CMT,1,1,273,0.3,CRD,4.5
CMT,1,1,348,1.7,CRD,7.5
CMT,1,1,509,0.9,CRD,7
CMT,1,1,903,1.2,DIS,7
CMT,1,3,325,1.2,CSH,6
CMT,1,1,525,1.9,CSH,8.5
CMT,1,1,988,1.6,CSH,11
CMT,1,1,298,0.9,CSH,5.5
CMT,1,2,622,1.8,CRD,9
CMT,1,2,456,0.9,CRD,7
CMT,1,4,521,0.8,CRD,7
CMT,1,1,1429,9.6,CRD,29.5
CMT,1,1,1062,4.3,CRD,16.5
CMT,1,1,352,1.5,CRD,7
CMT,1,1,174,0.2,CSH,4
CMT,1,1,1397,10.9,CRD,31
CMT,1,1,194,0.4,CSH,4
CMT,1,3,1467,2.7,CRD,16.5
CMT,1,1,1210,2.7,CSH,14
CMT,1,1,804,1.6,CSH,10
CMT,1,1,925,1.6,CRD,11
CMT,1,1,898,1.5,CRD,10.5
CMT,1,1,324,0.4,CSH,5.5
CMT,1,1,444,2,CSH,8.5
CMT,1,1,360,1.8,CRD,8
CMT,1,1,761,4.7,CRD,16
CMT,1,1,317,1.5,CSH,6.5
CMT,1,1,355,0.5,CRD,5.5
CMT,1,1,409,0.9,CSH,6.5
CMT,1,1,935,3.1,CRD,13
CMT,1,1,433,1.2,CRD,7
CMT,1,2,431,0.6,CRD,6
CMT,1,1,1086,5.5,CRD,19
CMT,1,1,1068,4,CRD,16.5
CMT,1,1,313,0.6,CRD,5.5
CMT,1,1,126,0.8,CSH,4.5
CMT,1,1,173,0.5,CRD,4
CMT,1,1,343,0.9,CSH,6
CMT,1,1,481,2.5,CRD,9.5
CMT,1,1,341,1,CSH,6
CMT,1,1,770,8.4,CSH,24
CMT,1,2,1085,4.9,CSH,17.5
CMT,1,2,298,0.8,CRD,5.5
CMT,1,3,465,1.5,CSH,7.5
CMT,1,1,780,2.1,CRD,10.5
CMT,1,1,684,2.3,CSH,10.5
CMT,1,1,166,0.7,CRD,5
CMT,1,1,312,2.3,CRD,8
CMT,1,2,909,1.3,CSH,10.5
CMT,1,1,1104,2.4,CSH,13
CMT,1,1,231,0.6,CSH,5
CMT,1,2,527,0.9,CRD,7.5
CMT,1,1,1216,2.4,CRD,14
CMT,1,1,518,1.5,CRD,8
CMT,1,1,391,0.9,CSH,6
CMT,1,1,614,0.3,CSH,7.5
CMT,1,1,603,2.4,CRD,10.5
CMT,1,1,220,0.6,CRD,4.5
CMT,1,1,390,1.1,CRD,6.5
CMT,1,1,1123,5.8,CRD,19
CMT,1,1,580,1.6,CRD,9
CMT,1,1,393,0.9,CSH,6
CMT,1,1,727,3,CRD,12
CMT,1,1,697,1.7,CRD,9.5
CMT,1,1,338,0.6,CRD,5.5
CMT,1,1,322,1.5,CRD,7
CMT,1,1,351,1.3,CSH,6.5
CMT,1,1,255,0.5,CRD,5
CMT,1,1,157,0.7,CRD,4.5
CMT,1,2,232,1.2,CSH,5.5
CMT,1,2,497,1.2,CRD,7.5
CMT,1,3,899,2.7,CSH,12.5
CMT,1,3,454,1.4,CRD,7.5
CMT,1,1,211,0.6,CRD,4.5
CMT,1,2,2139,11.7,CSH,37.5
CMT,1,1,494,1.4,CRD,8
CMT,1,1,432,1.4,CSH,7.5
CMT,1,1,1337,2.5,CRD,15
CMT,1,1,819,1.2,CRD,10
CMT,1,2,228,0.5,CRD,4.5
CMT,1,1,234,0.6,CSH,4.5
CMT,1,1,650,2.5,CSH,10
CMT,1,1,452,1.7,CRD,7.5
CMT,1,1,375,2.2,CRD,8.5
CMT,1,1,385,1.8,CSH,7.5
CMT,1,2,1117,2.2,CSH,14
CMT,1,1,696,1.5,CRD,9.5
CMT,1,2,411,1.1,CSH,6.5
CMT,1,4,901,2.8,CSH,12.5
CMT,1,2,711,1.5,CSH,10
CMT,1,2,598,2,CRD,9
CMT,1,1,608,3.4,CSH,12.5
CMT,1,1,816,4.3,CSH,14.5
CMT,1,1,1117,5.6,CSH,20
CMT,1,1,997,5.8,CRD,19
CMT,1,1,453,2,CRD,8.5
CMT,1,3,641,1.6,CSH,8.5
CMT,1,1,1047,3.5,CSH,14.5
CMT,1,2,1075,5.2,CRD,18.5
CMT,1,1,126,0.6,CSH,4
CMT,1,2,752,2.5,CRD,11
CMT,1,1,1074,9.3,CSH,27.5
CMT,1,4,419,1.1,CRD,7
CMT,1,3,639,1.9,CSH,9.5
CMT,1,2,389,1.3,CRD,7
CMT,1,2,379,0.8,CSH,5.5
CMT,1,1,353,0.6,CSH,5.5
CMT,1,1,232,0.8,CRD,5
CMT,1,1,582,3.3,CRD,11.5
CMT,1,1,622,1.6,CSH,8.5
CMT,1,1,253,0.8,CRD,5.5
CMT,1,1,440,1,CRD,6.5
CMT,1,1,752,3.3,CRD,12.5
CMT,1,1,544,2.2,CSH,9
CMT,1,1,119,0.6,CSH,4
CMT,1,2,1221,4.3,CRD,17.5
CMT,1,1,159,0.9,CRD,4.5
CMT,1,2,254,1,CSH,6
CMT,1,1,322,0.7,CRD,5.5
CMT,2,1,3560,16,CRD,52
CMT,1,3,757,3.2,CSH,12.5
CMT,1,1,700,2.9,CSH,11.5
CMT,1,2,1396,6.4,CRD,22
CMT,1,1,892,1.2,CRD,10.5
CMT,1,1,911,1.9,CRD,11
CMT,1,1,238,0.7,CRD,5
CMT,1,2,456,1.2,CSH,7.5
CMT,1,1,350,1.1,CRD,6.5
CMT,1,4,825,2,CSH,11
CMT,1,2,266,0.8,CRD,5
CMT,1,3,542,1.3,CRD,8
CMT,1,3,389,1.6,CSH,8
CMT,1,1,309,0.8,CRD,5.5
CMT,1,1,328,1.8,CSH,7.5
CMT,1,3,574,3.6,CSH,12.5
CMT,1,2,262,0.7,CSH,5
CMT,1,1,353,0.8,CSH,6
CMT,1,1,510,1.2,CSH,7.5
CMT,1,1,427,1.3,CRD,7
CMT,2,1,3282,19.4,CSH,52
CMT,1,1,665,3.4,CRD,12.5
CMT,1,1,283,1.2,CRD,6
CMT,1,1,1406,6.4,CSH,22
CMT,1,1,702,1.9,CRD,10.5
CMT,1,2,1016,4.3,CSH,17
CMT,1,1,206,0.6,CRD,4.5
CMT,1,1,369,2,CRD,8
CMT,1,1,773,3.7,CRD,14.5
CMT,1,4,272,0.7,CRD,5
CMT,1,1,1233,3.7,CSH,16.5
CMT,1,1,523,1.2,CSH,7.5
CMT,1,1,924,3.3,CRD,13.5
CMT,1,1,484,0.9,CSH,7
CMT,1,2,457,1.2,CRD,7
CMT,1,1,473,1.5,CRD,7.5
CMT,1,2,704,1.8,CSH,10
CMT,1,1,1249,2.8,CRD,15
CMT,1,2,440,2.1,CRD,8.5
CMT,1,1,65,0.2,CRD,3
CMT,1,1,948,4.4,CRD,16.5
CMT,1,1,200,1.6,CRD,6.5
CMT,0,0,0,0,CRD,16.8
CMT,1,2,377,0.7,CRD,6
CMT,1,1,543,1.7,CRD,8.5
CMT,1,1,418,1.5,CRD,7.5
CMT,1,3,494,2.3,CRD,9
CMT,1,1,354,1.3,CSH,7
CMT,1,1,96,0.6,CRD,4
CMT,1,3,533,2.7,CRD,10
CMT,1,2,528,1.3,CRD,8
CMT,1,1,553,1.7,CRD,8.5
CMT,1,2,686,3,CSH,11
CMT,1,1,623,1.4,CRD,8.5
CMT,1,2,599,0.5,CRD,7.5
CMT,1,1,481,1.2,CRD,7
CMT,1,1,532,1.5,CSH,8
CMT,1,1,399,1.5,CSH,7.5
CMT,1,1,704,2.3,CRD,10.5
CMT,1,1,480,1.1,CRD,7.5
CMT,1,1,1014,1.9,CRD,12
CMT,1,2,725,2,CRD,10.5
CMT,1,1,461,1.3,CSH,7.5
CMT,1,1,1027,4.8,CRD,17.5
CMT,1,1,1229,2.7,CRD,15
CMT,1,1,1505,2.6,CRD,16
CMT,1,1,1044,1.7,CSH,12
CMT,1,1,553,1.5,CRD,8
CMT,1,1,1209,1.7,CSH,13.5
CMT,1,1,823,4.9,CRD,17
CMT,1,1,526,1.9,CRD,9
CMT,1,1,901,1.2,CRD,10.5
CMT,1,2,291,0.4,CSH,5
CMT,1,1,734,2.2,CRD,10.5
CMT,1,1,527,1.8,CSH,8.5
CMT,1,1,3177,9.2,CSH,40
CMT,1,1,1079,2,CRD,13
CMT,1,1,671,3.7,CSH,12.5
CMT,1,1,471,1.8,CRD,8
CMT,1,1,414,0.8,CSH,6.5
CMT,1,1,452,1.2,CRD,7
CMT,1,1,427,2.2,CRD,9
CMT,1,1,57,0.3,CRD,3
CMT,1,1,1082,3.7,CRD,16
CMT,1,2,432,0.8,CSH,6.5
CMT,1,2,1228,3.7,CSH,16.5
CMT,1,1,301,1.2,CRD,6
CMT,1,1,492,2.7,CRD,10
CMT,1,1,389,1.9,CSH,8
CMT,1,2,644,1.9,CRD,9.5
CMT,1,2,951,4.1,CRD,15.5
CMT,1,1,297,1.4,CSH,6.5
CMT,1,1,899,4.3,CRD,16
CMT,1,1,622,1.9,CRD,9
CMT,1,2,949,6.4,CRD,20.5
CMT,2,1,13,1.6,CRD,52
CMT,1,1,241,1.1,CRD,5.5
CMT,1,2,802,2.1,CSH,11.5
CMT,1,1,456,1.5,CSH,8
CMT,1,1,572,1.9,CSH,9
CMT,1,1,1214,10.4,CRD,30.5
CMT,1,1,550,2.9,CRD,10.5
CMT,1,1,543,2.1,CSH,9.5
CMT,1,1,539,1.7,CRD,8.5
CMT,1,1,659,3.5,CRD,13
CMT,1,2,2323,19.8,CSH,55.5
CMT,1,2,691,3.4,CRD,12
CMT,1,1,330,1.1,CSH,6.5
CMT,1,1,276,0.9,CRD,5.5
CMT,1,2,520,1,CRD,7.5
CMT,1,1,719,2.8,CRD,11.5
CMT,1,1,223,1.1,CRD,5.5
CMT,1,4,544,1.4,CSH,8
CMT,1,1,638,2.6,CRD,11
CMT,1,1,873,1.2,CSH,10
CMT,1,1,1331,2.9,CRD,16
CMT,1,1,563,1.1,CRD,7.5
CMT,1,1,473,1,CRD,7
CMT,1,1,278,0.6,CRD,5
CMT,1,3,515,0.9,CSH,7
CMT,1,1,82,0.3,CSH,3.5
CMT,1,1,531,0.9,CSH,7
CMT,1,1,538,1.3,CSH,7.5
CMT,1,1,269,0.6,CSH,5
CMT,1,1,149,0.7,CSH,4
CMT,1,1,625,1.7,CSH,9
CMT,5,1,20,1,CRD,60
CMT,1,2,1211,4.8,CRD,18.5
CMT,1,1,1231,10.4,CSH,31
CMT,1,1,646,1.3,CSH,8.5
CMT,1,2,473,1.4,CSH,7.5
CMT,1,1,520,1.9,CSH,8
CMT,1,1,858,2.1,CRD,11.5
CMT,1,2,288,1.5,CRD,6.5
CMT,1,1,506,2.3,CRD,9
CMT,1,2,696,2,CSH,10
CMT,1,1,560,2.2,CRD,10
CMT,1,2,528,1.4,CSH,8
CMT,1,1,1021,4.5,CRD,16.5
CMT,1,1,1405,3.7,CSH,17.5
CMT,1,1,241,0.7,CRD,5
CMT,1,1,950,3.3,CSH,13.5
CMT,1,1,723,3.7,CRD,13.5
CMT,1,1,897,3.2,CSH,14
CMT,1,1,472,0.4,CSH,6
CMT,1,1,1460,3.3,CSH,17
CMT,1,1,750,1.9,CRD,10
CMT,1,1,589,1.5,CSH,8.5
CMT,1,3,648,1.6,CSH,9
CMT,1,3,367,1.1,CRD,6.5
CMT,1,1,592,1.5,CRD,8.5
CMT,1,1,918,1.3,CRD,10.5
CMT,1,1,1001,2.3,CRD,12
CMT,1,1,1257,2.6,CRD,15
CMT,1,1,278,0.9,CRD,5.5
CMT,1,1,629,1.9,CRD,9.5
CMT,1,1,401,0.6,CSH,6
CMT,1,3,192,0.5,CRD,4.5
CMT,1,1,442,1,CSH,7
CMT,1,1,357,0.4,CSH,5.5
CMT,1,1,147,0.5,CRD,4
CMT,1,1,119,0.5,CSH,4
CMT,1,1,223,0.5,CRD,4.5
CMT,1,1,664,1.6,CSH,9
CMT,1,1,384,1.7,CRD,8
CMT,1,1,1316,6.5,CSH,22
CMT,1,2,376,0.6,CRD,5.5
CMT,1,1,244,1.1,CSH,5.5
CMT,1,1,317,1.2,CSH,6
CMT,1,4,1481,3.9,CSH,18
CMT,1,1,1995,12.6,CSH,38
CMT,1,1,4,4.3,CRD,2.5
CMT,1,2,766,3.3,CRD,13
CMT,1,1,482,1.3,CRD,7.5
CMT,1,2,203,0.3,CRD,4.5
CMT,1,2,338,1.5,CRD,7
CMT,1,4,914,4.7,CRD,17
CMT,1,1,310,1.2,CRD,6
CMT,1,2,1159,5.4,CSH,18.5
CMT,1,3,500,1.3,CSH,8
CMT,1,1,130,0.5,CSH,4
CMT,1,2,833,3.4,CRD,13
CMT,1,1,569,1.3,CRD,8
CMT,1,1,821,2.7,CRD,12
CMT,1,1,624,1.2,CSH,8
CMT,1,1,345,0.4,CSH,5.5
CMT,1,1,726,2.3,CRD,11
CMT,1,1,578,5.2,CSH,16
CMT,1,1,32,1.9,CSH,2.5
CMT,1,1,636,1.3,CRD,8.5
CMT,1,1,388,1.4,CRD,7
CMT,1,1,1177,4.7,CRD,17.5
CMT,1,1,327,0.9,CSH,6
CMT,1,2,722,3.7,CRD,13.5
CMT,1,1,753,2.6,CSH,11.5
CMT,1,3,750,1.6,CRD,9.5
CMT,1,1,1162,6.4,CSH,20.5
CMT,1,1,573,2.5,CRD,10
CMT,1,1,352,1.2,CRD,6.5
CMT,1,2,861,2.8,CRD,12
CMT,1,2,286,0.6,CSH,5
CMT,1,1,380,1.4,CRD,7
CMT,1,1,619,2.7,CRD,10.5
CMT,1,1,1515,6.4,CSH,23.5
CMT,1,2,394,1.4,CSH,7.5
CMT,1,1,1073,2.9,CRD,14.5
CMT,1,1,458,1.6,CSH,8
CMT,1,1,1299,5.2,CSH,19.5
CMT,1,2,459,1.4,CSH,7
CMT,1,1,440,1,CRD,6.5
CMT,1,3,477,1.8,CRD,9
CMT,1,2,661,2.2,CRD,9.5
CMT,1,2,698,3.2,CRD,12.5
CMT,1,1,660,3.7,CRD,13.5
CMT,1,1,681,3.4,CSH,12
CMT,1,3,676,1.6,CSH,9.5
CMT,1,2,295,1.3,CSH,6.5
CMT,1,1,396,1.7,CRD,7.5
CMT,1,1,131,0.3,CSH,3.5
CMT,1,3,486,1.8,CSH,8.5
CMT,1,1,883,3.2,CSH,13
CMT,1,1,539,1.9,CSH,8.5
CMT,1,2,816,2.4,CRD,11.5
CMT,1,2,912,5.5,CRD,17.5
CMT,1,1,196,0.3,CSH,4
CMT,1,1,1245,6.7,CRD,22.5
CMT,1,2,525,1.9,CRD,9
CMT,1,2,532,1,CRD,7.5
CMT,1,1,532,1,CSH,7.5
CMT,1,1,919,3.7,CSH,14.5
CMT,1,1,211,0.4,CSH,4.5
CMT,1,1,194,0.8,CRD,4.5
CMT,1,1,837,2.5,CRD,12
CMT,1,1,204,0.6,CRD,4.5
CMT,1,1,244,1.5,CRD,6.5
CMT,1,1,613,2.6,CRD,10.5
CMT,1,2,787,2.2,CSH,11
CMT,1,3,313,0.4,CSH,5
CMT,1,4,1125,3.6,CSH,15.5
CMT,1,1,558,2.5,CSH,10.5
CMT,1,1,550,2.3,CRD,9.5
CMT,1,4,222,0.5,CSH,4.5
CMT,1,1,870,2.6,CRD,12
CMT,1,1,606,1.9,CRD,9
CMT,1,1,147,0.9,CRD,4.5
CMT,1,1,311,1.1,CSH,6
CMT,1,1,276,1.1,CRD,5.5
